campus,ceeb,cds14,school_name,city,county,applicants_2325,admits_2325,admit_rate_2325,ela_pct_met_avg,math_pct_met_avg,avg_pct_met,upp_pct_2425,lcff_plus,ag_cohort_2425,ag_met_2425,admits_per_eligible,match_method,match_score
San Diego,053395,55723895536503,SONORA HIGH SCHOOL,Sonora,Tuolumne,23,6,26.09,65.12,26.66,45.89,39.32,N,197,50,0.12,fuzzy_name_county,1.00
San Diego,053490,15638261536135,TEHACHAPI HIGH SCHOOL,Tehachapi,Kern,23,11,47.83,49.21,19.66,34.43,41.59,N,301,88,0.125,fuzzy_name_county,1.00
San Diego,052355,19647330124412,SONIA SOTOMAYOR ARTS & SCIENCE ACAD,Los Angeles,Los Angeles,23,10,43.48,59.75,22.05,40.9,95.14,Y,66,46,0.2174,fuzzy2_token,0.80
San Diego,052657,50755565036850,RIVERBANK HIGH SCHOOL,Riverbank,Stanislaus,23,8,34.78,38.15,11.95,25.05,77.69,Y,154,65,0.1231,fuzzy_name_county,1.00
San Diego,054475,19101996119945,MAGNOLIA SCIENCE ACADEMY 2 VALLEY,Van Nuys,Los Angeles,23,9,39.13,,,,91.11,Y,101,92,0.0978,fuzzy_name_county,0.94
San Diego,054523,19649076061634,FREMONT ACD ENGINEERING/DESIGN,Pomona,Los Angeles,23,9,39.13,52.39,13.38,32.88,93.49,Y,108,55,0.1636,fuzzy_name_county,0.93
San Diego,054287,42692600116434,ORCUTT ACADEMY CHARTER HIGH SCHOOL,Orcutt,Santa Barbara,23,13,56.52,59.09,34.82,46.95,53.19,N,146,78,0.1667,fuzzy_name_county,1.00
San Diego,052608,19647331996115,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,22,11,50.0,40.93,9.94,25.43,86.5,Y,470,126,0.0873,fuzzy_name_county,1.00
San Diego,053164,43696664330585,DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,22,9,40.91,36.46,11.0,23.73,86.15,Y,162,130,0.0692,hand_verified,0.85
San Diego,053686,36679343630761,EXCELSIOR CHARTER SCHL VICTORVILLE,Victorville,San Bernardino,22,7,31.82,,,,,,,,,fuzzy_name_county,0.94
San Diego,053770,06616220637504,WILLIAMS HIGH SCHOOL,Williams,Colusa,22,12,54.55,44.99,7.73,26.36,93.27,Y,77,38,0.3158,fuzzy_name_county,0.94
San Diego,054532,19647330133272,PUC TRIUMPH CHARTER ACADEMY HS,Sylmar,Los Angeles,22,12,54.55,65.17,20.22,42.7,91.47,Y,103,93,0.129,fuzzy_name_county,0.94
San Diego,053818,36677773638616,YUCCA VALLEY HIGH SCHOOL,Yucca Valley,San Bernardino,22,12,54.55,49.75,14.6,32.17,65.58,N,266,63,0.1905,fuzzy_name_county,1.00
San Diego,053993,19649071996693,SCHOOL OF ARTS AND ENTERPRISE,Pomona,Los Angeles,22,6,27.27,46.58,11.11,28.84,68.12,N,93,44,0.1364,fuzzy_name_county,1.00
San Diego,054025,19647330102541,NEW DESIGNS CHARTER SCHOOL,Los Angeles,Los Angeles,22,10,45.45,69.41,23.26,46.34,84.93,Y,97,93,0.1075,fuzzy_name_county,1.00
San Diego,054104,30666700106567,NOVA ACADEMY EARLY COLLEGE HS,Santa Ana,Orange,22,10,45.45,61.54,15.38,38.46,89.93,Y,70,59,0.1695,fuzzy_name_county,1.00
San Diego,053800,57727105738802,WOODLAND HIGH SCHOOL,Woodland,Yolo,22,11,50.0,43.68,12.71,28.19,76.88,Y,270,101,0.1089,fuzzy_name_county,1.00
San Diego,050190,19642791933449,GLADSTONE HIGH SCHOOL,Covina,Los Angeles,21,14,66.67,46.15,14.29,30.22,,,,,,fuzzy_name_county,1.00
San Diego,050663,07617540737809,YGNACIO VALLEY HIGH SCHOOL,Concord,Contra Costa,21,9,42.86,34.78,8.74,21.76,87.16,Y,250,50,0.18,fuzzy_name_county,1.00
San Diego,052581,45701364530044,FOOTHILL HIGH SCHOOL,Palo Cedro,Shasta,21,8,38.1,66.21,44.1,55.16,46.0,N,295,123,0.065,fuzzy_name_county,1.00
San Diego,054850,49709040101923,ROSELAND COLLEGIATE PREP,Santa Rosa,Sonoma,21,9,42.86,55.56,25.13,40.34,91.1,Y,169,60,0.15,hand_verified,0.65
San Diego,052575,52716395237201,RED BLUFF HIGH SCHOOL,Red Bluff,Tehama,21,6,28.57,50.24,25.39,37.81,76.42,Y,358,118,0.0508,fuzzy_name_county,1.00
San Diego,053480,03739810330753,AMADOR HIGH SCHOOL,Sutter Creek,Amador,20,7,35.0,68.71,24.11,46.41,35.12,N,152,41,0.1707,fuzzy_name_county,1.00
San Diego,054458,54105460119602,UNIVERSITY PREPARTORY HIGH SCH,Visalia,Tulare,20,9,45.0,84.48,62.07,73.28,38.74,N,68,53,0.1698,fuzzy_name_county,0.89
San Diego,054348,15636770114512,CALIFORNIA CITY HIGH SCHOOL,California City,Kern,20,10,50.0,33.16,7.01,20.08,81.62,Y,148,36,0.2778,fuzzy_name_county,1.00
San Diego,054695,19647330127795,SCH SOCIAL JUSTICE-CONT LEARN CTR,Los Angeles,Los Angeles,20,7,35.0,41.67,7.35,24.51,98.47,Y,114,55,0.1273,hand_verified,0.98
San Diego,054846,19753090131987,ILEAD EXPLORATION HYBRID,Acton,Los Angeles,20,10,50.0,,,,44.65,N,164,51,0.1961,fuzzy2_token,0.80
San Diego,052684,15637761534957,ROSAMOND HIGH SCHOOL,Rosamond,Kern,19,9,47.37,38.74,12.73,25.73,80.8,Y,192,33,0.2727,fuzzy_name_county,1.00
San Diego,053795,54767945436282,WOODLAKE HIGH SCHOOL,Woodlake,Tulare,19,15,78.95,56.95,18.47,37.71,87.62,Y,157,73,0.2055,fuzzy_name_county,1.00
San Diego,054046,19647330108878,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,19,9,47.37,67.37,25.26,46.32,59.91,N,131,91,0.0989,hand_verified,0.98
San Diego,054452,19647330122341,TORRES HS PERFORMING ARTS ACADEMY,Los Angeles,Los Angeles,19,8,42.11,36.33,8.26,22.3,95.06,Y,91,53,0.1509,hand_verified,0.95
San Diego,054856,07773540132233,JOHN HENRY HIGH SCHOOL,Richmond,Contra Costa,19,6,31.58,26.03,9.59,17.81,91.59,Y,80,52,0.1154,fuzzy_name_county,1.00
San Diego,051005,30666700135897,ADVANCED LEARNING ACADEMY,Santa Ana,Orange,19,7,36.84,,,,93.66,Y,44,34,0.2059,fuzzy_name_county,1.00
San Diego,054601,19647330124404,CHAVEZ LEARNING ACAD-TECH PREP ACAD,San Fernando,Los Angeles,19,4,21.05,49.52,9.11,29.31,95.95,Y,89,83,0.0482,hand_verified,0.95
San Diego,054627,19647330126573,MERVYN M DYMALLY HIGH SCHOOL,Los Angeles,Los Angeles,19,5,26.32,34.18,8.89,21.53,98.62,Y,177,92,0.0543,fuzzy_name_county,1.00
San Diego,050899,19764970115725,LIFELINE EDUCATION CHARTER SCH,Compton,Los Angeles,18,9,50.0,,,,,,,,,fuzzy_name_county,0.94
San Diego,050924,54753255430210,FARMERSVILLE HIGH SCHOOL,Farmersville,Tulare,18,8,44.44,44.36,8.63,26.5,88.75,Y,181,85,0.0941,fuzzy_name_county,1.00
San Diego,051015,34673553433471,GALT HIGH SCHOOL,Galt,Sacramento,18,7,38.89,53.86,20.64,37.25,58.71,N,205,85,0.0824,fuzzy_name_county,1.00
San Diego,053907,37683380107219,SAN DIEGO INTL STUDIES,San Diego,San Diego,18,5,27.78,48.43,19.81,34.12,72.1,N,481,222,0.0225,fuzzy_name_county,0.94
San Diego,054304,37103716119119,LITERACY FIRST CHARTER SCHOOLS,Alpine,San Diego,18,9,50.0,68.18,41.79,54.98,41.6,N,79,53,0.1698,fuzzy_name_county,0.94
San Diego,054441,19647330122382,TORRES HS ENGINEERING & TECHNICAL,Los Angeles,Los Angeles,18,9,50.0,28.6,9.51,19.05,97.72,Y,66,34,0.2647,hand_verified,0.95
San Diego,050685,37683380124347,CITY HEIGHTS PREP CHARTER SCHL,San Diego,San Diego,18,3,16.67,34.78,0.0,17.39,100.0,Y,21,13,0.2308,fuzzy2_token,0.80
San Diego,053217,37683380107102,KEARNY FOSTER ENG INNOV & DESIGN,San Diego,San Diego,18,5,27.78,79.37,37.05,58.21,77.44,Y,62,44,0.1136,fuzzy_name_county,0.87
San Diego,051881,20755802030203,LIBERTY HIGH SCHOOL,Madera,Madera,17,7,41.18,54.95,23.49,39.22,37.17,N,163,91,0.0769,fuzzy_name_county,1.00
San Diego,052046,56739405633250,HIGH SCHOOL AT MOORPARK COLL,Moorpark,Ventura,17,8,47.06,56.49,31.95,44.22,38.5,N,442,214,0.0374,fuzzy_name_county,0.94
San Diego,052660,10754081035575,RIVERDALE HIGH SCHOOL,Riverdale,Fresno,17,8,47.06,46.8,20.98,33.89,90.93,Y,118,55,0.1455,fuzzy_name_county,1.00
San Diego,050430,13631071332501,CALIPATRIA HIGH SCHOOL,Calipatria,Imperial,17,11,64.71,48.09,12.8,30.45,85.51,Y,80,38,0.2895,fuzzy_name_county,1.00
San Diego,050870,39685023932308,ESCALON HIGH SCHOOL,Escalon,San Joaquin,17,6,35.29,56.57,21.1,38.84,51.04,N,204,63,0.0952,fuzzy_name_county,1.00
San Diego,050637,31668943131851,COLFAX HIGH SCHOOL,Colfax,Placer,17,6,35.29,63.35,45.79,54.57,22.26,N,137,109,0.055,fuzzy_name_county,1.00
San Diego,050582,34674473438504,SAN JUAN HIGH SCHOOL,Citrus Heights,Sacramento,16,3,18.75,28.6,8.75,18.68,79.25,Y,158,40,0.075,fuzzy_name_county,1.00
San Diego,050800,15737420165100,DESERT HIGH SCHOOL,Edwards,Kern,16,9,56.25,,,,,,,,,fuzzy_name_county,1.00
San Diego,053090,43694274333639,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,16,6,37.5,37.67,13.6,25.63,83.64,Y,206,59,0.1017,fuzzy_name_county,1.00
San Diego,054516,34674470121467,ASPIRE ALEXANDER TWILIGHT SCND,Sacramento,Sacramento,16,6,37.5,60.42,22.92,41.67,83.76,Y,49,42,0.1429,fuzzy_name_county,0.92
San Diego,054701,19647330127803,EARLY COLLEGE ACAD LA TRADE TECH,Los Angeles,Los Angeles,16,6,37.5,62.04,27.74,44.89,93.75,Y,27,27,0.2222,hand_verified,0.98
San Diego,054768,01612596066450,MADISON PARK ACADEMY,Oakland,Alameda,16,8,50.0,34.6,9.06,21.83,99.76,Y,95,66,0.1212,fuzzy_name_county,0.94
San Diego,050495,10755981030535,CARUTHERS HIGH SCHOOL,Caruthers,Fresno,16,8,50.0,60.82,13.2,37.01,89.3,Y,166,90,0.0889,fuzzy_name_county,1.00
San Diego,052048,27660922735348,SEASIDE HIGH SCHOOL,Seaside,Monterey,16,7,43.75,36.89,6.71,21.8,85.46,Y,296,181,0.0387,fuzzy_name_county,1.00
San Diego,054270,37684036120893,CALIFORNIA VIRTUAL ACAD SAN DIEGO,Simi Valley,Ventura,16,9,56.25,55.78,22.15,38.97,64.27,N,293,50,0.18,fuzzy2_token,0.80
San Diego,053550,54722495435409,TULARE UNION HIGH SCHOOL,Tulare,Tulare,16,7,43.75,59.36,21.74,40.55,79.83,Y,350,177,0.0395,fuzzy_name_county,1.00
San Diego,054515,38684780119875,SAN FRANCISCO INTERNATIONAL HS,San Francisco,San Francisco,16,5,31.25,10.88,8.72,9.8,95.55,Y,151,43,0.1163,hand_verified,0.98
San Diego,053579,39686763930427,WEBER INSTITUTE OF APPLIED SCIENCES,Stockton,San Joaquin,15,8,53.33,65.71,17.55,41.63,79.33,Y,77,38,0.2105,fuzzy_name_county,0.94
San Diego,054483,19647330117630,MAGNOLIA SCIENCE ACADEMY 5 LOBOS,Reseda,Los Angeles,15,8,53.33,,,,,,,,,fuzzy_name_county,0.94
San Diego,053066,19734371996057,THURGOOD MARSHALL ACADEMIC HS,San Francisco,San Francisco,15,9,60.0,24.92,8.9,16.91,92.16,Y,46,15,0.6,hand_verified,0.90
San Diego,050011,01611190130609,ALAMEDA COMMUNITY LEARNING CTR,Alameda,Alameda,14,4,28.57,72.09,40.0,56.05,47.9,N,55,40,0.1,fuzzy_name_county,0.95
San Diego,050828,37681303731536,GROSSMONT MIDDLE COLLEGE HS,El Cajon,San Diego,14,4,28.57,85.76,66.28,76.02,27.03,N,24,17,0.2353,fuzzy_name_county,1.00
San Diego,051192,37735693735206,COASTAL ACADEMY HS OCEANSIDE,Oceanside,San Diego,14,4,28.57,40.35,20.57,30.46,75.72,Y,453,197,0.0203,fuzzy_name_county,0.94
San Diego,051446,37681893731072,RIVER VALLEY CHARTER SCHOOL,Lakeside,San Diego,14,4,28.57,93.18,71.43,82.31,18.29,N,39,0,,fuzzy_name_county,1.00
San Diego,051948,12626871235209,MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,14,4,28.57,52.17,27.59,39.88,47.0,N,111,60,0.0667,fuzzy_name_county,1.00
San Diego,052138,37680490132506,CABRILLO POINT ACADEMY,El Cajon,San Diego,14,6,42.86,50.38,27.48,38.93,39.17,N,186,59,0.1017,fuzzy_name_county,1.00
San Diego,052735,34103480106302,SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,14,9,64.29,,,,,,,,,fuzzy_name_county,0.94
San Diego,053904,19647330101196,ICEF VIEW PARK PREPARATORY HIGH SCH,Los Angeles,Los Angeles,14,3,21.43,25.0,3.26,14.13,96.81,Y,64,61,0.0492,fuzzy_name_county,0.94
San Diego,050008,19753091995786,VASQUEZ HIGH SCHOOL,Acton,Los Angeles,14,9,64.29,37.89,11.27,24.58,69.04,N,90,57,0.1579,fuzzy_name_county,1.00
San Diego,052295,04615150435602,OROVILLE HIGH SCHOOL,Oroville,Butte,14,9,64.29,46.27,15.37,30.82,82.34,Y,209,42,0.2143,fuzzy_name_county,1.00
San Diego,052928,36678433630928,GROVE HIGH SCHOOL,Redlands,San Bernardino,14,5,35.71,80.0,46.67,63.34,27.71,N,36,21,0.2381,fuzzy_name_county,1.00
San Diego,053596,48705734830113,BUCKINGHAM COLLEGIATE CHARTER,Vacaville,Solano,14,6,42.86,83.15,42.53,62.84,34.39,N,98,63,0.0952,fuzzy_name_county,1.00
San Diego,054642,19647330126557,LEGACY HIGH SCHOOL VAPA,South Gate,Los Angeles,14,5,35.71,42.67,6.97,24.82,90.27,Y,91,47,0.1064,hand_verified,0.85
San Diego,050330,36676373631066,BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,14,4,28.57,51.79,22.84,37.31,68.0,N,144,42,0.0952,fuzzy_name_county,1.00
San Diego,054793,37768510129320,BONSALL HIGH SCHOOL,Bonsall,San Diego,14,4,28.57,52.25,15.7,33.98,67.25,N,91,52,0.0769,fuzzy_name_county,1.00
San Diego,054939,19648811936822,OPTIONS FOR YOUTH DUARTE - PASADENA,Pasadena,Los Angeles,14,4,28.57,60.08,27.13,43.61,68.69,N,349,186,0.0215,fuzzy_name_county,0.94
San Diego,051395,24657302433001,LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,13,8,61.54,45.41,16.04,30.72,88.84,Y,119,50,0.16,fuzzy_name_county,0.94
San Diego,054691,19647330127787,HARTS ACADEMY-LA,Harbor City,Los Angeles,13,6,46.15,55.27,29.78,42.53,80.74,Y,82,44,0.1364,fuzzy2_token,0.80
San Diego,052831,37683383730959,ALTUS CHARTER SCHOOL OF SAN DIEGO,San Diego,San Diego,13,5,38.46,61.88,16.56,39.22,73.41,N,498,51,0.098,fuzzy_name_county,0.94
San Diego,053098,43696664337200,SAN JOSE HIGH SCHOOL,San Jose,Santa Clara,13,9,69.23,41.33,11.38,26.36,79.41,Y,175,7,1.2857,fuzzy_name_county,1.00
San Diego,053208,43694274330668,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,13,5,38.46,32.04,1.94,16.99,87.41,Y,106,63,0.0794,fuzzy_name_county,0.94
San Diego,054460,39686760118497,ASPIRE LANGSTON HUGHES ACADEMY,Stockton,San Joaquin,13,3,23.08,52.27,19.54,35.91,68.38,N,86,84,0.0357,fuzzy_name_county,1.00
San Diego,052409,58727365835202,MARYSVILLE CHARTER ACAD ARTS,Marysville,Yuba,12,6,50.0,40.15,10.92,25.53,63.93,N,237,62,0.0968,fuzzy_name_county,0.94
San Diego,054106,33671160109843,SANTA ROSA ACADEMY,Menifee,Riverside,12,4,33.33,68.91,30.77,49.84,23.65,N,118,72,0.0556,fuzzy_name_county,1.00
San Diego,052537,19647330111484,VILLAGE ACADEMY HIGH SCHOOL,Pomona,Los Angeles,12,4,33.33,50.0,7.69,28.84,97.67,Y,25,17,0.2353,fuzzy_name_county,0.94
San Diego,055011,19768690128728,DA VINCI CONNECT HIGH SCHOOL,El Segundo,Los Angeles,12,3,25.0,66.67,10.17,38.42,50.5,N,121,85,0.0353,fuzzy_name_county,1.00
San Diego,052176,20764142030013,YOSEMITE HIGH SCHOOL,Oakhurst,Madera,12,7,58.33,45.76,14.91,30.34,66.24,N,127,60,0.1167,fuzzy_name_county,1.00
San Diego,054139,54718030112458,CA ONLINE PUBLIC SCH CENTRAL VALLEY,Ripon,San Joaquin,12,3,25.0,,,,66.57,N,126,18,0.1667,fuzzy2_token,0.80
San Diego,054994,19647330140129,SOUTH LA COLLEGE PREP,Los Angeles,Los Angeles,12,3,25.0,,,,86.04,Y,90,80,0.0375,fuzzy_name_county,0.94
San Diego,052630,07617960733659,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,11,11,100.0,17.27,6.29,11.78,83.38,Y,224,37,0.2973,fuzzy_name_county,1.00
San Diego,052580,45701364532750,ENTERPRISE HIGH SCHOOL,Redding,Shasta,11,5,45.45,53.2,33.95,43.57,68.12,N,247,92,0.0543,fuzzy_name_county,1.00
San Diego,054450,19647330122374,TORRES HIGH SCH RENAISSANCE ACADEMY,Los Angeles,Los Angeles,11,8,72.73,54.54,13.79,34.16,91.27,Y,86,51,0.1569,hand_verified,0.95
San Diego,052744,36678760136952,ENTREPRENEUR HIGH SCHOOL,Highland,San Bernardino,11,4,36.36,37.9,9.68,23.79,84.85,Y,102,50,0.08,fuzzy_name_county,1.00
San Diego,055052,15635290141101,DEL ORO HIGH SCHOOL,Bakersfield,Kern,11,3,27.27,38.3,7.57,22.93,96.47,Y,397,122,0.0246,fuzzy_name_county,1.00
San Diego,050905,54768365431598,EXETER UNION HIGH SCHOOL,Exeter,Tulare,10,3,30.0,65.69,24.39,45.04,66.89,N,182,75,0.04,fuzzy_name_county,1.00
San Diego,053969,19101990100776,NORTH VALLEY MILITARY INST,Sun Valley,Los Angeles,10,6,60.0,9.09,6.06,7.57,,,,,,fuzzy_name_county,0.94
San Diego,054444,19647330122366,TORRES HS - SOCIAL JUSTICE LEADRSHP,Los Angeles,Los Angeles,10,3,30.0,62.84,25.17,44.01,95.87,Y,46,28,0.1071,hand_verified,0.95
San Diego,054666,10622650126292,REEDLEY MIDDLE COLLEGE HS,Reedley,Fresno,10,7,70.0,90.74,48.15,69.44,70.98,N,56,56,0.125,fuzzy_name_county,1.00
San Diego,252215,07100740129684,SUMMIT PUBLIC SCHOOL K2,El Cerrito,Contra Costa,10,3,30.0,61.9,15.38,38.64,82.89,Y,85,74,0.0405,fuzzy_name_county,1.00
San Diego,050965,12628101233402,FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,10,3,30.0,37.47,10.9,24.19,66.83,N,175,70,0.0429,fuzzy_name_county,1.00
San Diego,052960,38684783834769,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,10,3,30.0,16.67,4.17,10.42,80.0,Y,100,32,0.0938,fuzzy2_token,0.80
San Diego,054840,19647330130997,SYLMAR BIOTECH HEALTH & ENG MAGNET,Sylmar,Los Angeles,10,6,60.0,73.26,27.19,50.22,95.12,Y,42,37,0.1622,fuzzy_name_county,0.94
San Diego,051689,01771800138289,LATITUDE 37.8 HS MERRITT COLLEGE,Oakland,Alameda,10,4,40.0,43.4,24.07,33.73,77.38,Y,102,90,0.0444,fuzzy_name_county,0.94
San Diego,051950,23655812333185,MENDOCINO HIGH SCHOOL,Mendocino,Mendocino,10,3,30.0,77.48,41.95,59.72,64.24,N,47,29,0.1034,fuzzy_name_county,1.00
San Diego,053475,51714495137500,SUTTER UNION HIGH SCHOOL,Sutter,Sutter,10,3,30.0,50.02,23.69,36.85,26.29,N,199,84,0.0357,fuzzy_name_county,1.00
San Diego,054563,19647330124396,CHAVEZ LA ACADEMY OF SCIENCE,San Fernando,Los Angeles,10,4,40.0,35.97,17.01,26.49,93.1,Y,110,87,0.046,hand_verified,0.98
San Diego,054600,37683383731247,SCHL ENTREPRENEURSHIP & TECH,San Diego,San Diego,10,3,30.0,71.94,35.04,53.49,47.82,N,103,97,0.0309,fuzzy_name_county,0.94
San Diego,054424,39686760119784,STOCKTON COLLEGIATE INTL HIGH SCHOO,Stockton,San Joaquin,9,3,33.33,20.03,0.0,10.02,91.62,Y,89,2,1.5,fuzzy_name_county,0.94
San Diego,054541,19647330124933,PUC EARLY COLG ACADEMY LEADERS,Los Angeles,Los Angeles,9,4,44.44,42.86,16.67,29.77,94.36,Y,57,49,0.0816,fuzzy2_token,0.80
San Diego,050120,06616140635250,PIERCE HIGH SCHOOL,Arbuckle,Colusa,9,3,33.33,45.38,15.0,30.19,77.54,Y,121,52,0.0577,fuzzy_name_county,1.00
San Diego,050885,57726865732904,ESPARTO HIGH SCHOOL,Esparto,Yolo,9,4,44.44,46.09,12.48,29.29,81.53,Y,65,14,0.2857,fuzzy_name_county,1.00
San Diego,054387,19647331935352,LOS ANGELES ACAD ARTS ENTRPRSE,Los Angeles,Los Angeles,9,3,33.33,28.99,10.14,19.56,93.05,Y,274,153,0.0196,fuzzy_name_county,0.94
San Diego,054597,44697990117804,CEIBA COLLEGE PREPARATORY ACAD,Watsonville,Santa Cruz,9,5,55.56,72.31,10.77,41.54,76.21,Y,52,49,0.102,fuzzy_name_county,0.94
San Diego,051215,50755495032651,HUGHSON HIGH SCHOOL,Hughson,Stanislaus,9,3,33.33,61.67,25.55,43.61,58.09,N,187,91,0.033,fuzzy_name_county,1.00
San Diego,051870,17640221735000,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,9,5,55.56,26.19,3.87,15.03,80.12,Y,167,35,0.1429,fuzzy_name_county,1.00
San Diego,051938,27660920111435,MARINA HIGH SCHOOL,Marina,Monterey,9,3,33.33,58.92,19.82,39.37,78.92,Y,158,112,0.0268,fuzzy_name_county,1.00
San Diego,053790,57727025738505,WINTERS HIGH SCHOOL,Winters,Yolo,9,3,33.33,49.55,18.14,33.85,63.38,N,108,39,0.0769,fuzzy_name_county,1.00
San Diego,054952,44754320139410,CA ONLINE PUBLIC SCH MONTEREY BAY,Ripon,San Joaquin,9,4,44.44,,,,39.66,N,104,29,0.1379,fuzzy2_token,0.80
San Diego,051664,36677360136069,SAGE OAK CHARTER,Redlands,San Bernardino,8,3,37.5,69.23,34.09,51.66,45.78,N,136,71,0.0423,fuzzy_name_county,1.00
San Diego,053909,37683383731247,SAN DIEGO METRO REGIONAL TECHNICAL,San Diego,San Diego,8,4,50.0,,,,47.82,N,103,97,0.0412,fuzzy_name_county,0.94
San Diego,054135,12628100108688,ACADEMY OF THE REDWOODS,Eureka,Humboldt,8,3,37.5,82.76,67.08,74.92,38.31,N,46,33,0.0909,fuzzy_name_county,1.00
San Diego,054407,33672150115709,RIVERSIDE VIRTUAL SCHOOL,Riverside,Riverside,8,3,37.5,55.63,17.73,36.68,89.5,Y,62,30,0.1,fuzzy_name_county,1.00
San Diego,054889,34674396061832,UMOJA INTERNATIONAL ACADEMY,Sacramento,Sacramento,8,8,100.0,90.05,43.87,66.95,48.2,N,40,38,0.2105,fuzzy_name_county,1.00
San Diego,051919,58727365830013,LINDHURST HIGH SCHOOL,Olivehurst,Yuba,8,7,87.5,41.12,10.5,25.81,81.26,Y,262,61,0.1148,fuzzy_name_county,1.00
San Diego,054111,44698070110007,OCEAN GROVE CHARTER SCHOOL,Placerville,El Dorado,8,4,50.0,79.26,41.35,60.31,34.41,N,159,37,0.1081,hand_verified,0.90
San Diego,050860,01611680132746,EMERY SECONDARY SCHOOL,Emeryville,Alameda,7,3,42.86,48.05,18.83,33.44,77.78,Y,46,5,0.6,fuzzy_name_county,1.00
San Diego,051518,19642871930601,OPPORTUNITIES LRN-BALDWIN PARK,Irwindale,Los Angeles,7,5,71.43,68.64,21.18,44.91,87.38,Y,254,73,0.0685,fuzzy_name_county,0.94
San Diego,053225,19647330140046,VALLEY OAKS CTR ENRICHED STDS,Sun Valley,Los Angeles,7,3,42.86,26.08,5.93,16.01,93.55,Y,32,23,0.1304,fuzzy_name_county,0.91
San Diego,054276,41689160112284,CALIFORNIA VIRTUAL ACAD SAN MATEO,Simi Valley,Ventura,7,3,42.86,51.0,21.0,36.0,59.82,N,120,25,0.12,fuzzy2_token,0.80
San Diego,054368,19647330120360,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,7,4,57.14,56.61,26.18,41.39,79.23,Y,52,41,0.0976,hand_verified,0.92
San Diego,052645,34674134835302,RIO VISTA HIGH SCHOOL,Rio Vista,Solano,7,3,42.86,23.87,10.93,17.4,72.56,N,93,39,0.0769,hand_verified,0.92
San Diego,054203,54718370109009,SUMMIT COLLEGIATE HIGH SCHOOL,Porterville,Tulare,7,4,57.14,59.83,18.64,39.23,74.46,N,147,99,0.0404,fuzzy2_token,0.80
San Diego,054812,34752830126060,LEROY GREENE ACADEMY,Sacramento,Sacramento,7,3,42.86,46.15,18.18,32.16,64.84,N,85,72,0.0417,fuzzy_name_county,1.00
San Diego,052484,01612590100065,OAKLAND UNITY HIGH SCHOOL,Oakland,Alameda,7,3,42.86,,,,74.92,N,84,77,0.039,fuzzy_name_county,1.00
San Diego,053876,56738745630256,OAK PARK INDEPENDENT SCH,Oak Park,Ventura,7,5,71.43,53.33,29.16,41.25,11.72,N,54,32,0.1562,fuzzy_name_county,0.94
San Diego,054301,01612590106906,BAY AREA TECHNOLOGY-BAYTECH,Oakland,Alameda,7,4,57.14,,,,88.89,Y,51,48,0.0833,fuzzy_name_county,0.94
San Diego,051660,19101991996610,LOS ANGELES LEADERSHIP ACAD HS,Los Angeles,Los Angeles,6,3,50.0,,,,,,,,,fuzzy_name_county,0.94
San Diego,053916,34674390101907,MET SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,6,3,50.0,47.92,18.75,33.34,46.84,N,44,11,0.2727,fuzzy_name_county,0.94
San Diego,054869,43694270132274,ALPHA CINDY AVITIA HIGH SCHOOL,San Jose,Santa Clara,6,4,66.67,30.48,19.23,24.86,94.07,Y,104,82,0.0488,fuzzy_name_county,1.00
San Diego,053485,15638181535905,TAFT UNION HIGH SCHOOL,Taft,Kern,6,3,50.0,48.95,12.83,30.89,82.8,Y,256,63,0.0476,fuzzy_name_county,1.00
San Diego,054272,51714150129007,CALIFORNIA VIRTUAL ACAD SUTTER,Simi Valley,Ventura,6,4,66.67,,,,67.76,N,153,19,0.2105,fuzzy2_token,0.80
San Diego,054818,43694270130856,LUIS VALDEZ LEADERSHIP ACADEMY,San Jose,Santa Clara,6,3,50.0,,,,88.0,Y,58,30,0.1,fuzzy_name_county,1.00
San Diego,052022,41690620126722,EAST PALO ALTO ACADEMY,East Palo Alto,San Mateo,6,3,50.0,,,,75.18,Y,63,29,0.1034,fuzzy_name_county,1.00
San Diego,052489,19647330115253,DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,6,3,50.0,43.59,10.26,26.93,84.62,Y,43,42,0.0714,fuzzy_name_county,0.94
San Diego,053560,55724135536750,SUMMERVILLE UNION HIGH SCHOOL,Tuolumne,Tuolumne,6,3,50.0,66.28,31.59,48.94,45.67,N,103,33,0.0909,fuzzy_name_county,0.94
