campus,ceeb,cds14,school_name,city,county,applicants,admits,admit_rate,ela_pct_met,math_pct_met,avg_pct_met,upp_pct,lcff_plus,enroll_9_12,ag_cohort_2425,ag_met_2425,admits_per_eligible,match_method,match_score
Santa Cruz,054460,39686760118497,ASPIRE LANGSTON HUGHES ACADEMY,Stockton,San Joaquin,31,19,61.29,52.27,19.54,35.91,68.38,N,408,86,84,0.2262,fuzzy_name_county,1.00
Santa Cruz,054735,19101990112128,ASPIRE OLLIN UNIV PREP ACDMY,Huntington Park,Los Angeles,31,21,67.742,50.67,17.57,34.12,98.49,Y,332,79,75,0.28,fuzzy2_token,0.80
Santa Cruz,054818,43694270130856,LUIS VALDEZ LEADERSHIP ACADEMY,San Jose,Santa Clara,31,16,51.613,41.18,15.69,28.43,88.0,Y,225,58,30,0.5333,fuzzy_name_county,1.00
Santa Cruz,055051,30736430139774,LEGACY MAGNET ACADEMY,Tustin,Orange,31,22,70.968,91.59,65.02,78.3,35.9,N,468,92,86,0.2558,fuzzy_name_county,1.00
Santa Cruz,050083,30664313034204,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,30,21,70.0,50.35,21.16,35.75,92.79,Y,1608,369,207,0.1014,gardiner_seed,1.00
Santa Cruz,050155,19642121930361,ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,30,15,50.0,47.65,22.97,35.31,88.08,Y,1384,341,137,0.1095,gardiner_seed,1.00
Santa Cruz,051128,16639251630169,HANFORD WEST HIGH SCHOOL,Hanford,Kings,30,20,66.667,49.32,16.82,33.07,79.11,Y,1331,309,129,0.155,fuzzy_name_county,1.00
Santa Cruz,051355,19642461930213,ANTELOPE VALLEY HIGH SCHOOL,Lancaster,Los Angeles,30,20,66.667,31.48,6.73,19.11,82.38,Y,1498,380,84,0.2381,fuzzy_name_county,1.00
Santa Cruz,051783,19650940137042,MOUNT SAC EARLY COLLEGE ACADEMY,West Covina,Los Angeles,30,20,66.667,77.02,39.97,58.49,65.91,N,264,79,63,0.3175,fuzzy2_token,0.80
Santa Cruz,051910,22655322235356,MARIPOSA COUNTY HIGH SCHOOL,Mariposa,Mariposa,30,22,73.333,58.36,25.38,41.87,63.99,N,461,79,32,0.6875,fuzzy_name_county,1.00
Santa Cruz,052175,50755645035654,OAKDALE HIGH SCHOOL,Oakdale,Stanislaus,30,18,60.0,54.93,22.84,38.88,37.3,N,1563,363,138,0.1304,fuzzy_name_county,1.00
Santa Cruz,052949,36678763631090,MIDDLE COLLEGE HIGH SCHOOL,San Bernardino,San Bernardino,30,23,76.667,85.55,66.31,75.93,91.08,Y,269,69,69,0.3333,fuzzy_name_county,1.00
Santa Cruz,054065,19647336116750,PUC COMMUNITY CHARTER EARLY COLL HS,Sylmar,Los Angeles,30,19,63.333,75.28,17.98,46.63,90.62,Y,416,98,91,0.2088,fuzzy_name_county,0.94
Santa Cruz,054826,19647330129585,NAVA COLLEGE PREP ACADEMY,Los Angeles,Los Angeles,30,15,50.0,47.72,16.25,31.98,99.33,Y,598,132,88,0.1705,fuzzy_name_county,0.94
Santa Cruz,054457,19647330119685,NEW OPEN WORLD ACADEMY,Los Angeles,Los Angeles,30,17,56.667,44.27,15.41,29.84,97.04,Y,371,93,77,0.2208,fuzzy_name_county,0.94
Santa Cruz,050011,01611190130609,ALAMEDA COMMUNITY LEARNING CTR,Alameda,Alameda,29,19,65.517,72.09,40.0,56.05,47.9,N,238,55,40,0.475,fuzzy_name_county,0.95
Santa Cruz,050230,33669853330214,BANNING HIGH SCHOOL,Banning,Riverside,29,18,62.069,35.78,14.09,24.94,91.95,Y,1143,274,111,0.1622,gardiner_seed,1.00
Santa Cruz,050697,19647336016885,ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,29,12,41.379,36.58,11.65,24.11,98.29,Y,586,152,85,0.1412,fuzzy_name_county,1.00
Santa Cruz,050735,15634121531672,DELANO HIGH SCHOOL,Delano,Kern,29,17,58.621,64.29,27.72,46.0,94.1,Y,1221,329,251,0.0677,fuzzy_name_county,1.00
Santa Cruz,050783,19644691932482,DUARTE HIGH SCHOOL,Duarte,Los Angeles,29,19,65.517,59.42,30.87,45.14,78.57,Y,756,192,70,0.2714,fuzzy_name_county,1.00
Santa Cruz,052022,41690620126722,EAST PALO ALTO ACADEMY,East Palo Alto,San Mateo,29,12,41.379,39.44,8.45,23.95,75.18,Y,278,63,29,0.4138,fuzzy_name_county,1.00
Santa Cruz,052214,33671573331014,NUVIEW BRIDGE EARLY COLLEGE HS,Nuevo,Riverside,29,19,65.517,60.0,25.6,42.8,82.01,Y,667,166,98,0.1939,fuzzy_name_county,1.00
Santa Cruz,051130,16639251634401,HANFORD HIGH SCHOOL,Hanford,Kings,28,17,60.714,50.0,14.49,32.24,84.78,Y,1498,334,113,0.1504,fuzzy_name_county,1.00
Santa Cruz,051761,01612590130666,ASPIRE LIONEL WILSON COLG PREP,Oakland,Alameda,28,14,50.0,68.25,9.52,38.88,87.28,Y,228,58,52,0.2692,fuzzy2_token,0.80
Santa Cruz,051815,19647331934371,THOMAS JEFFERSON HIGH SCHOOL,Los Angeles,Los Angeles,28,16,57.143,35.7,12.12,23.91,98.94,Y,564,156,88,0.1818,fuzzy_name_county,1.00
Santa Cruz,052251,37684523730942,GUAJOME PARK ACADEMY,Vista,San Diego,28,20,71.429,58.77,25.0,41.89,76.6,Y,483,115,77,0.2597,fuzzy_name_county,0.94
Santa Cruz,053941,39103973930476,VENTURE ACADEMY,Stockton,San Joaquin,28,18,64.286,44.14,8.59,26.37,70.46,N,1002,284,82,0.2195,fuzzy_name_county,1.00
Santa Cruz,054135,12628100108688,ACADEMY OF THE REDWOODS,Eureka,Humboldt,28,22,78.571,82.76,67.08,74.92,38.31,N,154,46,33,0.6667,fuzzy_name_county,1.00
Santa Cruz,054532,19647330133272,PUC TRIUMPH CHARTER ACADEMY HS,Sylmar,Los Angeles,28,21,75.0,65.17,20.22,42.7,91.47,Y,434,103,93,0.2258,fuzzy_name_county,0.94
Santa Cruz,054544,19647330124495,COMM&TECH SCHOOL RIVERA LRNG COMPLX,Los Angeles,Los Angeles,28,12,42.857,45.55,18.34,31.95,97.43,Y,505,124,105,0.1143,hand_verified,0.95
Santa Cruz,054660,43694270125617,ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,28,14,50.0,18.99,2.47,10.73,93.93,Y,313,93,74,0.1892,fuzzy_name_county,1.00
Santa Cruz,052141,34739733430378,CENTER HIGH SCHOOL,Antelope,Sacramento,28,22,78.571,54.35,28.09,41.22,55.49,N,1312,315,101,0.2178,fuzzy_name_county,1.00
Santa Cruz,054985,31669510140541,TWELVE BRIDGES HIGH SCHOOL,Lincoln,Placer,28,21,75.0,55.17,36.75,45.96,21.56,N,1317,284,182,0.1154,fuzzy_name_county,1.00
Santa Cruz,050068,19647330112045,ARLETA HIGH SCHOOL,Arleta,Los Angeles,27,15,55.556,32.41,10.58,21.49,89.5,Y,1038,251,173,0.0867,fuzzy_name_county,1.00
Santa Cruz,050100,05615560532507,BRET HARTE UNION HIGH SCHOOL,Angels Camp,Calaveras,27,21,77.778,62.53,20.03,41.28,43.11,N,559,126,48,0.4375,fuzzy_name_county,1.00
Santa Cruz,050582,34674473438504,SAN JUAN HIGH SCHOOL,Citrus Heights,Sacramento,27,14,51.852,28.6,8.75,18.68,79.25,Y,559,158,40,0.35,fuzzy_name_county,1.00
Santa Cruz,050870,39685023932308,ESCALON HIGH SCHOOL,Escalon,San Joaquin,27,13,48.148,56.57,21.1,38.84,51.04,N,815,204,63,0.2063,fuzzy_name_county,1.00
Santa Cruz,051092,29663572930048,BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,27,17,62.963,70.65,37.04,53.84,25.9,N,664,151,15,1.1333,fuzzy_name_county,1.00
Santa Cruz,051705,19647330135632,WISH ACADEMY HIGH SCHOOL,Los Angeles,Los Angeles,27,20,74.074,67.86,28.57,48.22,36.4,N,283,55,48,0.4167,fuzzy_name_county,1.00
Santa Cruz,051804,19647330121285,ALLIANCE CINDY/BILL SIMON TECH,Los Angeles,Los Angeles,27,14,51.852,53.72,10.74,32.23,95.15,Y,474,121,114,0.1228,fuzzy_name_county,0.94
Santa Cruz,051948,12626871235209,MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,27,23,85.185,42.98,22.97,32.97,47.0,N,566,111,60,0.3833,fuzzy_name_county,1.00
Santa Cruz,053480,03739810330753,AMADOR HIGH SCHOOL,Sutter Creek,Amador,27,20,74.074,68.71,24.11,46.41,35.12,N,615,152,41,0.4878,fuzzy_name_county,1.00
Santa Cruz,053750,58727690123570,WHEATLAND HIGH SCHOOL,Wheatland,Yuba,27,20,74.074,,,,100.0,Y,8,,,,fuzzy_name_county,0.94
Santa Cruz,053770,06616220637504,WILLIAMS HIGH SCHOOL,Williams,Colusa,27,16,59.259,44.99,7.73,26.36,93.27,Y,401,77,38,0.4211,fuzzy_name_county,0.94
Santa Cruz,054645,19647330126532,LINDA MARQUEZ HS-SOCIAL JUSTICE,Huntington Park,Los Angeles,27,18,66.667,47.58,10.67,29.12,95.75,Y,541,127,71,0.2535,fuzzy2_token,0.80
Santa Cruz,054705,19648570125377,PALMDALE AEROSPACE ACADEMY,Palmdale,Los Angeles,27,16,59.259,72.73,27.4,50.06,78.0,Y,982,253,129,0.124,gardiner_seed,1.00
Santa Cruz,054232,01612590115667,OAKLAND INTERNATIONAL HIGH SCH,Oakland,Alameda,27,19,70.37,0.0,0.0,0.0,100.0,Y,270,130,41,0.4634,fuzzy_name_county,0.94
Santa Cruz,054632,19647330126482,CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,27,14,51.852,29.3,11.44,20.37,98.93,Y,1122,312,149,0.094,gardiner_seed,1.00
Santa Cruz,050630,10621251031376,COALINGA HIGH SCHOOL,Coalinga,Fresno,26,14,53.846,36.97,7.35,22.16,88.69,Y,1255,319,88,0.1591,fuzzy_name_county,1.00
Santa Cruz,050841,15634120100529,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,26,18,69.231,67.81,31.81,49.81,86.8,Y,1318,324,213,0.0845,gardiner_seed,1.00
Santa Cruz,051938,27660920111435,MARINA HIGH SCHOOL,Marina,Monterey,26,17,65.385,58.92,19.82,39.37,78.92,Y,721,158,112,0.1518,fuzzy_name_county,1.00
Santa Cruz,054203,54718370109009,SUMMIT COLLEGIATE HIGH SCHOOL,Porterville,Tulare,26,17,65.385,59.83,18.64,39.23,74.46,N,603,147,99,0.1717,fuzzy2_token,0.80
Santa Cruz,054414,54755230116590,HARMONY MAGNET ACADEMY,Strathmore,Tulare,26,19,73.077,92.5,54.17,73.34,74.07,N,509,113,103,0.1845,fuzzy_name_county,1.00
Santa Cruz,054607,19648080124552,APPLIED TECHNOLOGY CENTER,Montebello,Los Angeles,26,17,65.385,60.02,13.73,36.88,89.15,Y,295,83,56,0.3036,fuzzy_name_county,1.00
Santa Cruz,051621,19647330124511,PERFORMING ARTS COMMUNITY SCHO,Los Angeles,Los Angeles,26,9,34.615,38.38,13.52,25.95,98.58,Y,494,129,85,0.1059,hand_verified,0.95
Santa Cruz,050710,07616970737023,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,25,19,76.0,51.7,26.0,38.85,75.78,Y,351,75,39,0.4872,fuzzy_name_county,1.00
Santa Cruz,050905,54768365431598,EXETER UNION HIGH SCHOOL,Exeter,Tulare,25,18,72.0,65.69,24.39,45.04,66.89,N,909,182,75,0.24,fuzzy_name_county,1.00
Santa Cruz,052220,01612590110189,MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,25,11,44.0,21.87,4.57,13.22,95.97,Y,273,65,35,0.3143,fuzzy_name_county,1.00
Santa Cruz,053596,48705734830113,BUCKINGHAM COLLEGIATE CHARTER,Vacaville,Solano,25,16,64.0,83.15,42.53,62.84,34.39,N,474,98,63,0.254,fuzzy_name_county,1.00
Santa Cruz,053610,48705814838504,VALLEJO HIGH SCHOOL,Vallejo,Solano,25,18,72.0,27.55,19.57,23.56,89.17,Y,1145,319,50,0.36,fuzzy_name_county,1.00
Santa Cruz,054475,19101996119945,MAGNOLIA SCIENCE ACADEMY 2 VALLEY,Van Nuys,Los Angeles,25,16,64.0,64.38,24.66,44.52,91.11,Y,360,101,92,0.1739,fuzzy_name_county,0.94
Santa Cruz,054723,37683380127647,E3 CIVIC HIGH,San Diego,San Diego,25,12,48.0,36.59,7.14,21.87,82.22,Y,360,75,71,0.169,fuzzy_name_county,1.00
Santa Cruz,054768,01612596066450,MADISON PARK ACADEMY,Oakland,Alameda,25,17,68.0,34.6,9.06,21.83,99.76,Y,410,95,66,0.2576,fuzzy_name_county,0.94
Santa Cruz,050051,43104390128090,SUMMIT PUBLIC SCHOOL DENALI,Sunnyvale,Santa Clara,24,20,83.333,,,,,,,,,,fuzzy_name_county,1.00
Santa Cruz,050583,19734451939925,WILLIAM WORKMAN HIGH SCHOOL,City Of Industry,Los Angeles,24,12,50.0,39.92,23.82,31.87,88.66,Y,723,172,62,0.1935,fuzzy_name_county,1.00
Santa Cruz,050610,49706564930855,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,24,15,62.5,41.14,13.76,27.45,73.03,N,393,87,32,0.4688,fuzzy_name_county,1.00
Santa Cruz,052575,52716395237201,RED BLUFF HIGH SCHOOL,Red Bluff,Tehama,24,15,62.5,50.24,25.39,37.81,76.42,Y,1586,358,118,0.1271,fuzzy_name_county,1.00
Santa Cruz,052581,45701364530044,FOOTHILL HIGH SCHOOL,Palo Cedro,Shasta,24,17,70.833,66.21,44.1,55.16,46.0,N,1487,295,123,0.1382,fuzzy_name_county,1.00
Santa Cruz,052645,34674134835302,RIO VISTA HIGH SCHOOL,Rio Vista,Solano,24,17,70.833,17.69,9.15,13.42,72.56,N,317,93,39,0.4359,hand_verified,0.92
Santa Cruz,054458,54105460119602,UNIVERSITY PREPARTORY HIGH SCH,Visalia,Tulare,24,18,75.0,84.48,62.07,73.28,38.74,N,253,68,53,0.3396,fuzzy_name_county,0.89
Santa Cruz,054597,44697990117804,CEIBA COLLEGE PREPARATORY ACAD,Watsonville,Santa Cruz,24,16,66.667,72.31,10.77,41.54,76.21,Y,248,52,49,0.3265,fuzzy_name_county,0.94
Santa Cruz,054750,43104390123257,DOWNTOWN COLLEGE PREP ALUM ROC,San Jose,Santa Clara,24,12,50.0,41.82,14.04,27.93,,,,,,,fuzzy_name_county,0.98
Santa Cruz,051540,19647331930924,BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,24,13,54.167,26.3,10.06,18.18,97.72,Y,614,237,97,0.134,fuzzy_name_county,1.00
Santa Cruz,052503,19649071933175,GANESHA HIGH SCHOOL,Pomona,Los Angeles,24,8,33.333,33.8,10.91,22.36,92.29,Y,895,229,88,0.0909,fuzzy_name_county,1.00
Santa Cruz,050365,13630811331404,BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,23,17,73.913,57.31,20.09,38.7,74.13,N,1863,393,181,0.0939,gardiner_seed,1.00
Santa Cruz,051175,24656982432409,HILMAR HIGH SCHOOL,Hilmar,Merced,23,10,43.478,51.78,17.11,34.44,67.24,N,696,161,72,0.1389,fuzzy_name_county,1.00
Santa Cruz,051214,19647330122721,ASPIRE PACIFIC ACADEMY,Huntington Park,Los Angeles,23,12,52.174,50.0,21.33,35.66,98.31,Y,296,72,65,0.1846,fuzzy_name_county,1.00
Santa Cruz,051310,10622571033695,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,23,17,73.913,69.82,38.17,54.0,63.09,N,1073,244,110,0.1545,fuzzy_name_county,1.00
Santa Cruz,052046,56739405633250,HIGH SCHOOL AT MOORPARK COLL,Moorpark,Ventura,23,18,78.261,56.49,31.95,44.22,38.5,N,1691,442,214,0.0841,fuzzy_name_county,0.94
Santa Cruz,053790,57727025738505,WINTERS HIGH SCHOOL,Winters,Yolo,23,11,47.826,49.55,18.14,33.85,63.38,N,467,108,39,0.2821,fuzzy_name_county,1.00
Santa Cruz,054666,10622650126292,REEDLEY MIDDLE COLLEGE HS,Reedley,Fresno,23,12,52.174,90.74,48.15,69.44,70.98,N,255,56,56,0.2143,fuzzy_name_county,1.00
Santa Cruz,054849,10621660132134,PHILLIP J PATINO SCH ENTREPREN,Fresno,Fresno,23,14,60.87,72.49,24.68,48.58,84.04,Y,282,41,30,0.4667,fuzzy2_token,0.80
Santa Cruz,054996,10739651030790,CENTRAL HIGH SCHOOL,Fresno,Fresno,23,17,73.913,61.24,17.05,39.15,76.16,Y,625,132,46,0.3696,fuzzy_name_county,1.00
Santa Cruz,052370,10623641034990,PARLIER HIGH SCHOOL,Parlier,Fresno,22,15,68.182,27.91,7.31,17.61,95.56,Y,901,184,60,0.25,fuzzy_name_county,1.00
Santa Cruz,052760,05615640531509,CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,22,10,45.455,38.39,11.78,25.08,48.01,N,702,157,33,0.303,fuzzy_name_county,1.00
Santa Cruz,053395,55723895536503,SONORA HIGH SCHOOL,Sonora,Tuolumne,22,17,77.273,65.12,26.66,45.89,39.32,N,880,197,50,0.34,fuzzy_name_county,1.00
Santa Cruz,053579,39686763930427,WEBER INSTITUTE OF APPLIED SCIENCES,Stockton,San Joaquin,22,10,45.455,63.27,13.96,38.62,79.33,Y,358,77,38,0.2632,fuzzy_name_county,0.94
Santa Cruz,054416,04614240120394,INSPIRE SCHOOL OF ARTS AND SCIENCES,Chico,Butte,22,19,86.364,83.52,50.55,67.03,42.17,N,332,85,33,0.5758,fuzzy_name_county,1.00
Santa Cruz,054664,40687590125328,CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,22,17,77.273,88.86,46.97,67.91,50.63,N,318,55,44,0.3864,fuzzy_name_county,0.94
Santa Cruz,054704,01612590126748,LPS OAKLAND R&D CAMPUS,Oakland,Alameda,22,13,59.091,21.95,3.66,12.8,83.24,Y,173,44,35,0.3714,fuzzy_name_county,1.00
Santa Cruz,052166,19648401933647,JOHN GLENN HIGH SCHOOL,Norwalk,Los Angeles,22,7,31.818,41.05,22.82,31.94,79.59,Y,882,199,105,0.0667,fuzzy_name_county,0.91
Santa Cruz,052960,38684783834769,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,22,9,40.909,31.51,5.56,18.54,80.0,Y,460,100,32,0.2812,fuzzy2_token,0.80
Santa Cruz,050235,36676113630803,BARSTOW HIGH SCHOOL,Barstow,San Bernardino,21,11,52.381,35.17,11.3,23.24,69.51,N,1558,344,76,0.1447,fuzzy_name_county,1.00
Santa Cruz,050665,16638911632207,CORCORAN HIGH SCHOOL,Corcoran,Kings,21,15,71.429,68.61,29.92,49.26,89.69,Y,931,201,76,0.1974,fuzzy_name_county,1.00
Santa Cruz,051652,19647336019475,USC MEDIA & ENGINEERING MAGNET SCH,Los Angeles,Los Angeles,21,14,66.667,71.39,23.69,47.54,85.55,Y,263,59,54,0.2593,gardiner_seed,1.00
Santa Cruz,052735,34103480106302,SACRAMENTO HIGH SCHOOL,Sacramento,Sacramento,21,12,57.143,,,,,,,,,,fuzzy_name_county,0.94
Santa Cruz,052853,37683383733698,MADISON HIGH SCHOOL,San Diego,San Diego,21,13,61.905,42.29,16.92,29.6,80.77,Y,780,196,131,0.0992,fuzzy_name_county,1.00
Santa Cruz,053910,19647330101659,CATCH PREP CHARTER HIGH,Los Angeles,Los Angeles,21,13,61.905,60.0,23.33,41.66,99.2,Y,125,51,51,0.2549,fuzzy_name_county,0.94
Santa Cruz,050225,19642871930601,BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,21,11,52.381,60.74,19.53,40.13,87.38,Y,1260,254,73,0.1507,fuzzy_name_county,1.00
Santa Cruz,051795,19647331932383,SUSAN MILLER DORSEY HIGH SCHL,Los Angeles,Los Angeles,21,7,33.333,24.2,5.61,14.91,97.42,Y,853,232,117,0.0598,fuzzy_name_county,0.94
Santa Cruz,051925,58727365835202,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,21,16,76.19,40.33,9.32,24.83,63.93,N,1034,237,62,0.2581,fuzzy_name_county,1.00
Santa Cruz,050330,36676373631066,BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,20,14,70.0,52.88,23.06,37.97,68.0,N,625,144,42,0.3333,fuzzy_name_county,1.00
Santa Cruz,050514,19651360117234,SCVI ILEAD'S FOUNDING SCHOOL,Castaic,Los Angeles,20,13,65.0,55.81,25.58,40.7,43.69,N,103,44,30,0.4333,hand_verified,0.92
Santa Cruz,050810,13631151333004,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,20,12,60.0,56.11,20.4,38.25,75.57,Y,2006,454,202,0.0594,gardiner_seed,1.00
Santa Cruz,052608,19647331996115,CITY OF ANGELS SCHOOL,Los Angeles,Los Angeles,20,10,50.0,41.03,11.22,26.12,86.5,Y,896,470,126,0.0794,fuzzy_name_county,1.00
Santa Cruz,053475,51714495137500,SUTTER UNION HIGH SCHOOL,Sutter,Sutter,20,14,70.0,50.02,23.69,36.85,26.29,N,734,199,84,0.1667,fuzzy_name_county,1.00
Santa Cruz,053833,48705814830196,MARE ISLAND TECHNOLOGY ACADEMY,Vallejo,Solano,20,12,60.0,52.34,20.75,36.55,78.01,Y,473,102,77,0.1558,hand_verified,0.95
Santa Cruz,054201,37683380114462,HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,20,9,45.0,40.0,6.96,23.48,75.89,Y,535,154,137,0.0657,gardiner_seed,1.00
Santa Cruz,054260,01612590118224,ASPIRE GOLDEN STATE COLLG PREP ACAD,Oakland,Alameda,20,8,40.0,39.39,4.55,21.97,94.35,Y,230,57,46,0.1739,fuzzy_name_county,0.86
Santa Cruz,054451,19647330122358,TORRES HS-HUMANITAS ACAD ART &TECH,Los Angeles,Los Angeles,20,12,60.0,39.21,8.43,23.82,95.98,Y,398,87,36,0.3333,hand_verified,0.95
Santa Cruz,055043,43733870140673,MILPITAS MIDDLE COLLEGE HS,Milpitas,Santa Clara,20,9,45.0,74.11,50.15,62.13,45.45,N,55,23,10,0.9,fuzzy_name_county,1.00
Santa Cruz,054617,19647330126615,ACADEMIES EDUCATION/EMPOWERMNT,Carson,Los Angeles,20,11,55.0,61.91,12.64,37.28,78.06,Y,474,119,80,0.1375,fuzzy_name_county,0.88
Santa Cruz,054780,19647330129536,BOYLE HEIGHTS STEM MAGNET HIGH SCH,Los Angeles,Los Angeles,20,8,40.0,61.86,30.5,46.18,96.48,Y,256,70,42,0.1905,fuzzy_name_county,0.94
Santa Cruz,051605,19647331939305,GEORGE WASHINGTON PREPARATORY,Los Angeles,Los Angeles,19,11,57.895,17.2,8.01,12.61,97.56,Y,738,238,130,0.0846,fuzzy_name_county,1.00
Santa Cruz,054764,33670820120675,WESTERN CENTER ACADEMY,Hemet,Riverside,19,14,73.684,94.94,63.29,79.11,52.76,N,362,82,75,0.1867,fuzzy_name_county,1.00
Santa Cruz,050013,01611190130625,ALTERNATIVES IN ACTION HIGH SCHOOL,Oakland,Alameda,19,8,42.105,,,,,,,,,,fuzzy_name_county,1.00
Santa Cruz,053648,56726525630298,EL CAMINO HIGH SCHOOL,Ventura,Ventura,19,16,84.211,80.41,35.76,58.08,38.01,N,221,68,45,0.3556,fuzzy_name_county,1.00
Santa Cruz,050550,15737421531367,SHERMAN E BURROUGHS HS,Ridgecrest,Kern,18,10,55.556,63.27,28.64,45.96,53.91,N,1536,346,59,0.1695,fuzzy_name_county,1.00
Santa Cruz,051240,13631641335900,IMPERIAL HIGH SCHOOL,Imperial,Imperial,18,13,72.222,63.24,23.0,43.12,51.84,N,1439,334,143,0.0909,fuzzy_name_county,1.00
Santa Cruz,053590,17769761737006,UPPER LAKE HIGH SCHOOL,Upper Lake,Lake,18,13,72.222,34.99,8.54,21.76,83.39,Y,307,74,26,0.5,fuzzy_name_county,1.00
Santa Cruz,054446,50711750120212,ASPIRE VANGUARD COL PREP ACAD,Modesto,Stanislaus,18,12,66.667,54.29,20.0,37.14,75.19,Y,262,46,43,0.2791,fuzzy2_token,0.80
Santa Cruz,054649,19647330126540,STEAM AT LEGACY HIGH SCHOOL COMPLEX,South Gate,Los Angeles,18,8,44.444,70.19,28.57,49.38,85.69,Y,524,95,50,0.16,hand_verified,0.70
Santa Cruz,054271,51714150129007,CALIFORNIA VIRTUAL ACADEMY LA,Simi Valley,Ventura,18,9,50.0,,,,67.76,N,549,153,19,0.4737,fuzzy2_token,0.80
Santa Cruz,054618,19647330126623,ACADEMY OF MEDICAL ARTS AT CARSON,Carson,Los Angeles,18,11,61.111,63.55,24.67,44.11,80.82,Y,438,102,55,0.2,fuzzy_name_county,1.00
Santa Cruz,054889,34674396061832,UMOJA INTERNATIONAL ACADEMY,Sacramento,Sacramento,18,15,83.333,90.05,43.87,66.95,48.2,N,139,40,38,0.3947,fuzzy_name_county,1.00
Santa Cruz,055011,19768690128728,DA VINCI CONNECT HIGH SCHOOL,El Segundo,Los Angeles,18,13,72.222,,,,50.5,N,402,121,85,0.1529,fuzzy_name_county,1.00
Santa Cruz,051420,51713995135256,LIVE OAK HIGH SCHOOL,Live Oak,Sutter,17,11,64.706,62.38,20.09,41.23,71.97,N,603,138,64,0.1719,fuzzy_name_county,1.00
Santa Cruz,052360,04615310437350,PARADISE HIGH SCHOOL,Paradise,Butte,17,11,64.706,40.14,19.86,30.0,56.77,N,495,90,17,0.6471,fuzzy_name_county,1.00
Santa Cruz,052826,37683383730751,MOUNT EVEREST ACADEMY,San Diego,San Diego,17,12,70.588,90.76,58.44,74.6,19.67,N,122,35,25,0.48,fuzzy_name_county,0.87
Santa Cruz,053993,19649071996693,SCHOOL OF ARTS AND ENTERPRISE,Pomona,Los Angeles,17,6,35.294,46.58,11.11,28.84,68.12,N,345,93,44,0.1364,fuzzy_name_county,1.00
Santa Cruz,054450,19647330122374,TORRES HIGH SCH RENAISSANCE ACADEMY,Los Angeles,Los Angeles,17,8,47.059,57.8,16.14,36.97,91.27,Y,355,86,51,0.1569,hand_verified,0.95
Santa Cruz,054701,19647330127803,EARLY COLLEGE ACAD LA TRADE TECH,Los Angeles,Los Angeles,17,8,47.059,67.14,30.9,49.02,93.75,Y,272,27,27,0.2963,hand_verified,0.98
Santa Cruz,051395,24657302433001,LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,17,10,58.824,45.41,16.04,30.72,88.84,Y,484,119,50,0.2,fuzzy_name_county,0.94
Santa Cruz,051989,33670903330412,JURUPA VALLEY HIGH SCHOOL,Jurupa Valley,Riverside,17,11,64.706,43.85,13.88,28.86,83.28,Y,1693,421,225,0.0489,gardiner_seed,1.00
Santa Cruz,053643,33751923330917,TEMECULA PREPARATORY SCHOOL,Winchester,Riverside,17,13,76.471,86.76,37.68,62.22,16.29,N,313,74,68,0.1912,fuzzy_name_county,1.00
Santa Cruz,053893,37683380107094,KEARNY COLLEGE CONNECTIONS,San Diego,San Diego,17,12,70.588,75.91,32.8,54.36,76.7,Y,339,93,64,0.1875,fuzzy_name_county,1.00
Santa Cruz,054885,43694270131995,ROBERTO CRUZ LEADERSHIP ACDMY,San Jose,Santa Clara,17,14,82.353,,,,91.95,Y,261,76,34,0.4118,fuzzy2_token,0.80
Santa Cruz,051418,19642461995406,LITTLEROCK HIGH SCHOOL,Littlerock,Los Angeles,16,11,68.75,30.66,8.05,19.36,73.52,N,1507,383,83,0.1325,gardiner_seed,1.00
Santa Cruz,051569,19647330101659,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,16,8,50.0,60.0,23.33,41.66,99.2,Y,125,51,51,0.1569,fuzzy_name_county,0.94
